symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2026-08-20 19:28:00+00:00,763.56,763.565,763.47,763.54,91895.0,1154.0,763.52484
SPY,2026-08-20 19:29:00+00:00,763.53,763.58,763.44,763.49,104736.0,1509.0,763.502379
SPY,2026-08-20 19:30:00+00:00,763.48,763.51,763.32,763.325,109616.0,1845.0,763.41939
SPY,2026-08-20 19:31:00+00:00,763.32,763.4,763.22,763.27,126099.0,1766.0,763.31443
SPY,2026-08-20 19:32:00+00:00,763.27,763.36,763.26,763.315,116514.0,1618.0,763.305606
SPY,2026-08-20 19:33:00+00:00,763.315,763.35,763.18,763.195,249542.0,1778.0,763.279773
SPY,2026-08-20 19:34:00+00:00,763.19,763.22,763.04,763.19,336813.0,3244.0,763.117639
SPY,2026-08-20 19:35:00+00:00,763.19,763.29,763.1,763.29,156652.0,1856.0,763.165768
SPY,2026-08-20 19:36:00+00:00,763.295,763.49,763.23,763.485,184574.0,2132.0,763.377707
SPY,2026-08-20 19:37:00+00:00,763.48,763.54,763.35,763.35,125497.0,1713.0,763.44699
SPY,2026-08-20 19:38:00+00:00,763.35,763.54,763.35,763.525,262468.0,1842.0,763.436467
SPY,2026-08-20 19:39:00+00:00,763.53,763.65,763.46,763.5,149111.0,1503.0,763.567844
SPY,2026-08-20 19:40:00+00:00,763.5,763.5699,763.36,763.41,130433.0,1738.0,763.4301
SPY,2026-08-20 19:41:00+00:00,763.41,763.45,763.35,763.39,157195.0,1703.0,763.39114
SPY,2026-08-20 19:42:00+00:00,763.385,763.385,763.18,763.23,154621.0,1822.0,763.260085
SPY,2026-08-20 19:43:00+00:00,763.23,763.25,763.125,763.13,210657.0,2044.0,763.200465
SPY,2026-08-20 19:44:00+00:00,763.13,763.14,762.97,763.1,222521.0,2949.0,763.040727
SPY,2026-08-20 19:45:00+00:00,763.1,763.12,762.81,763.01,250583.0,2763.0,762.927879
SPY,2026-08-20 19:46:00+00:00,763.01,763.02,762.82,762.835,303895.0,2189.0,762.897809
SPY,2026-08-20 19:47:00+00:00,762.835,763.08,762.835,762.99,264967.0,2866.0,762.985617
SPY,2026-08-20 19:48:00+00:00,762.99,763.13,762.96,763.075,220461.0,2478.0,763.041673
SPY,2026-08-20 19:49:00+00:00,763.08,763.4,763.07,763.37,380848.0,2916.0,763.19468
SPY,2026-08-20 19:50:00+00:00,763.37,763.42,763.06,763.25,332038.0,3054.0,763.19091
SPY,2026-08-20 19:51:00+00:00,763.2488,763.405,763.23,763.36,308160.0,4159.0,763.32254
SPY,2026-08-20 19:52:00+00:00,763.36,763.42,763.1501,763.39,227062.0,2908.0,763.29905
SPY,2026-08-20 19:53:00+00:00,763.39,763.41,763.17,763.23,217877.0,2925.0,763.299796
SPY,2026-08-20 19:54:00+00:00,763.22,763.29,762.76,762.91,282636.0,3657.0,763.082929
SPY,2026-08-20 19:55:00+00:00,762.92,763.0,762.36,762.49,608085.0,5875.0,762.67662
SPY,2026-08-20 19:56:00+00:00,762.49,762.5,762.33,762.385,396329.0,5670.0,762.398246
SPY,2026-08-20 19:57:00+00:00,762.38,762.4083,762.165,762.25,1064551.0,6256.0,762.262246
SPY,2026-08-20 19:58:00+00:00,762.245,762.5,762.17,762.49,845032.0,7693.0,762.301946
SPY,2026-08-20 19:59:00+00:00,762.49,762.73,762.04,762.62,2364101.0,14024.0,762.458099
SPY,2026-08-20 20:00:00+00:00,762.74,762.85,762.6,762.78,1413849.0,464.0,762.607656
SPY,2026-08-20 20:01:00+00:00,762.77,762.9,762.61,762.88,178957.0,271.0,762.756683
SPY,2026-08-20 20:02:00+00:00,762.88,762.9,762.76,762.88,38010.0,188.0,762.836646
SPY,2026-08-20 20:03:00+00:00,762.89,762.89,762.8,762.83,34666.0,186.0,762.828459
SPY,2026-08-20 20:04:00+00:00,762.83,762.86,762.7601,762.78,297361.0,192.0,762.801969
SPY,2026-08-20 20:05:00+00:00,762.78,762.78,762.6,762.61,53109.0,231.0,762.677728
SPY,2026-08-20 20:06:00+00:00,762.6,762.62,762.5,762.54,108700.0,397.0,762.576515
SPY,2026-08-20 20:07:00+00:00,762.56,762.58,762.53,762.54,40248.0,212.0,762.553702
SPY,2026-08-20 20:08:00+00:00,762.55,762.55,762.34,762.42,48778.0,215.0,762.480401
SPY,2026-08-20 20:09:00+00:00,762.43,762.61,762.43,762.61,68505.0,291.0,762.532872
SPY,2026-08-20 20:10:00+00:00,762.61,762.79,762.61,762.74,99530.0,393.0,762.734779
SPY,2026-08-20 20:11:00+00:00,762.71,762.74,762.61,762.62,165626.0,226.0,762.653122
SPY,2026-08-20 20:12:00+00:00,762.6,762.61,762.45,762.5,134357.0,79.0,762.562813
SPY,2026-08-20 20:13:00+00:00,762.49,762.5399,762.45,762.48,273715.0,125.0,762.513777
SPY,2026-08-20 20:14:00+00:00,762.45,762.45,762.3,762.37,8966.0,101.0,762.380662
SPY,2026-08-20 20:15:00+00:00,762.36,762.37,762.2,762.3,343266.0,126.0,762.269554
SPY,2026-08-20 20:16:00+00:00,762.3,762.3518,762.19,762.21,25406.0,155.0,762.294951
SPY,2026-08-20 20:17:00+00:00,762.18,762.18,761.99,762.05,33060.0,356.0,762.067408
SPY,2026-08-20 20:18:00+00:00,762.1,762.18,762.1,762.18,4981.0,54.0,762.144728
SPY,2026-08-20 20:19:00+00:00,762.15,762.25,762.15,762.25,1966439.0,60.0,762.186702
SPY,2026-08-20 20:20:00+00:00,762.25,762.3,762.23,762.3,16945.0,64.0,762.26751
SPY,2026-08-20 20:21:00+00:00,762.32,762.32,762.25,762.26,7015.0,90.0,762.285449
SPY,2026-08-20 20:22:00+00:00,762.3,762.48,762.3,762.48,20659.0,80.0,762.419724
SPY,2026-08-20 20:23:00+00:00,762.45,762.49,762.39,762.4834,15135.0,89.0,762.4351
SPY,2026-08-20 20:24:00+00:00,762.48,762.54,762.48,762.54,7174.0,70.0,762.512819
SPY,2026-08-20 20:25:00+00:00,762.54,762.649,762.54,762.649,7548.0,74.0,762.586357
SPY,2026-08-20 20:26:00+00:00,762.6001,762.65,762.58,762.63,2917.0,56.0,762.599223
SPY,2026-08-20 20:27:00+00:00,762.6028,762.6028,762.52,762.52,982.0,39.0,762.532279
SPY,2026-08-20 20:28:00+00:00,762.56,762.56,762.53,762.5386,1836.0,31.0,762.553244
SPY,2026-08-20 20:29:00+00:00,762.53,762.55,762.44,762.45,9973.0,82.0,762.520832
SPY,2026-08-20 20:30:00+00:00,762.43,762.56,762.43,762.56,9275.0,69.0,762.495166
SPY,2026-08-20 20:31:00+00:00,762.55,762.55,762.5,762.5,528.0,35.0,762.526972
SPY,2026-08-20 20:32:00+00:00,762.49,762.57,762.48,762.57,8869.0,83.0,762.519057
SPY,2026-08-20 20:33:00+00:00,762.52,762.65,762.52,762.65,6756.0,63.0,762.615391
SPY,2026-08-20 20:34:00+00:00,762.62,762.63,762.6,762.61,2456.0,37.0,762.618754
SPY,2026-08-20 20:35:00+00:00,762.61,762.72,762.6,762.72,12120.0,78.0,762.617699
SPY,2026-08-20 20:36:00+00:00,762.7301,762.8,762.7301,762.7898,3167.0,48.0,762.781214
SPY,2026-08-20 20:37:00+00:00,762.8,762.92,762.8,762.92,46403.0,238.0,762.865696
SPY,2026-08-20 20:38:00+00:00,762.92,762.92,762.8659,762.8659,480.0,24.0,762.885595
SPY,2026-08-20 20:39:00+00:00,762.86,762.86,762.8,762.8,2312.0,58.0,762.810051
SPY,2026-08-20 20:40:00+00:00,762.8195,762.85,762.8195,762.85,1249.0,27.0,762.822172
SPY,2026-08-20 20:41:00+00:00,762.8304,762.8304,762.77,762.78,7576.0,57.0,762.799388
SPY,2026-08-20 20:42:00+00:00,762.79,762.79,762.72,762.773,5679.0,50.0,762.764001
SPY,2026-08-20 20:43:00+00:00,762.81,762.86,762.79,762.86,6449.0,54.0,762.830751
SPY,2026-08-20 20:45:00+00:00,762.82,762.85,762.82,762.85,3050.0,38.0,762.847383
SPY,2026-08-20 20:46:00+00:00,762.83,762.83,762.81,762.81,308.0,20.0,762.823814
SPY,2026-08-20 20:47:00+00:00,762.86,762.89,762.84,762.89,9223.0,50.0,762.85847
SPY,2026-08-20 20:48:00+00:00,762.84,762.85,762.82,762.82,8853.0,40.0,762.832329
SPY,2026-08-20 20:49:00+00:00,762.82,762.8597,762.8,762.8,28431.0,116.0,762.835248
SPY,2026-08-20 20:50:00+00:00,762.87,762.8786,762.8475,762.86,3051.0,40.0,762.854343
SPY,2026-08-20 20:51:00+00:00,762.8,762.81,762.772,762.81,1584.0,30.0,762.790706
SPY,2026-08-20 20:52:00+00:00,762.85,762.86,762.85,762.86,3087.0,23.0,762.859615
SPY,2026-08-20 20:53:00+00:00,762.88,762.89,762.88,762.88,304.0,22.0,762.884
SPY,2026-08-20 20:54:00+00:00,762.89,762.89,762.83,762.83,422.0,29.0,762.877308
SPY,2026-08-20 20:55:00+00:00,762.9,762.96,762.9,762.96,2680.0,24.0,762.928253
SPY,2026-08-20 20:56:00+00:00,762.97,762.99,762.9531,762.99,983.0,21.0,762.969285
SPY,2026-08-20 20:58:00+00:00,762.9859,763.01,762.9859,763.01,255.0,29.0,762.997843
SPY,2026-08-20 20:59:00+00:00,762.91,762.97,762.89,762.97,862.0,34.0,762.923333
SPY,2026-08-20 21:01:00+00:00,762.99,763.07,762.91,763.07,66337.0,34.0,763.024618
SPY,2026-08-20 21:02:00+00:00,762.96,762.98,762.96,762.98,171.0,23.0,762.970275
SPY,2026-08-20 21:04:00+00:00,762.9001,762.96,762.9001,762.95,960.0,35.0,762.94022
SPY,2026-08-20 21:08:00+00:00,762.9,762.9,762.9,762.9,189.0,28.0,762.9
SPY,2026-08-20 21:09:00+00:00,762.9,762.96,762.9,762.96,233.0,22.0,762.93
SPY,2026-08-20 21:10:00+00:00,762.93,762.93,762.93,762.93,662724.0,12.0,762.93
SPY,2026-08-20 21:11:00+00:00,762.92,762.92,762.88,762.88,643.0,38.0,762.900108
SPY,2026-08-20 21:12:00+00:00,762.96,763.0,762.96,763.0,1316.0,27.0,762.989194
SPY,2026-08-20 21:14:00+00:00,762.95,762.95,762.95,762.95,289.0,14.0,762.95
SPY,2026-08-20 21:15:00+00:00,762.96,762.99,762.96,762.99,578.0,22.0,762.9825
SPY,2026-08-20 21:16:00+00:00,762.9904,763.0,762.9904,763.0,252.0,14.0,762.9952
SPY,2026-08-20 21:17:00+00:00,762.99,763.01,762.98,762.99,718.0,30.0,762.997659
SPY,2026-08-20 21:18:00+00:00,763.01,763.01,763.01,763.01,2128.0,31.0,763.01
SPY,2026-08-20 21:19:00+00:00,763.0185,763.03,763.01,763.01,6138.0,45.0,763.018056
SPY,2026-08-20 21:20:00+00:00,763.03,763.05,763.0,763.01,6080.0,60.0,763.038299
SPY,2026-08-20 21:21:00+00:00,763.03,763.03,763.03,763.03,254.0,42.0,763.03
SPY,2026-08-20 21:22:00+00:00,763.02,763.02,763.0126,763.0126,637.0,110.0,763.015889
SPY,2026-08-20 21:24:00+00:00,763.01,763.04,762.99,762.99,5194.0,53.0,763.006049
SPY,2026-08-20 21:25:00+00:00,762.99,763.04,762.99,763.04,596.0,21.0,763.02319
SPY,2026-08-20 21:26:00+00:00,763.02,763.02,763.02,763.02,243.0,51.0,763.02
SPY,2026-08-20 21:28:00+00:00,762.99,763.04,762.99,763.04,336.0,21.0,763.010696
SPY,2026-08-20 21:30:00+00:00,763.04,763.04,763.04,763.04,224.0,20.0,763.04
SPY,2026-08-20 21:31:00+00:00,763.03,763.07,763.03,763.07,633.0,27.0,763.04714
SPY,2026-08-20 21:34:00+00:00,763.17,763.1999,763.15,763.15,622.0,22.0,763.164563
SPY,2026-08-20 21:35:00+00:00,763.16,763.18,763.16,763.18,470.0,24.0,763.164717
SPY,2026-08-20 21:38:00+00:00,763.14,763.14,763.14,763.14,268.0,14.0,763.14
SPY,2026-08-20 21:39:00+00:00,763.11,763.15,763.11,763.12,634.0,18.0,763.115026
SPY,2026-08-20 21:40:00+00:00,763.15,763.18,763.11,763.11,2765.0,32.0,763.131644
SPY,2026-08-20 21:41:00+00:00,763.14,763.17,763.14,763.17,435.0,16.0,763.162712
SPY,2026-08-20 21:42:00+00:00,763.17,763.18,763.17,763.18,573.0,21.0,763.176372
SPY,2026-08-20 21:43:00+00:00,763.19,763.19,763.19,763.19,74.0,16.0,763.19
SPY,2026-08-20 21:44:00+00:00,763.19,763.2,763.16,763.16,397.0,21.0,763.187376
SPY,2026-08-20 21:45:00+00:00,763.17,763.17,763.17,763.17,348.0,17.0,763.17
SPY,2026-08-20 21:46:00+00:00,763.17,763.17,763.17,763.17,556.0,13.0,763.17
SPY,2026-08-20 21:47:00+00:00,763.1715,763.18,763.1715,763.18,393.0,21.0,763.178891
SPY,2026-08-20 21:48:00+00:00,763.19,763.19,763.19,763.19,1421.0,26.0,763.19
SPY,2026-08-20 21:49:00+00:00,763.2,763.2,763.1999,763.1999,603.0,18.0,763.19995
SPY,2026-08-20 21:50:00+00:00,763.18,763.18,763.18,763.18,419.0,26.0,763.18
SPY,2026-08-20 21:54:00+00:00,763.17,763.18,763.1601,763.1799,650.0,29.0,763.170328
SPY,2026-08-20 21:55:00+00:00,763.18,763.23,763.18,763.2,11542.0,54.0,763.200399
SPY,2026-08-20 21:56:00+00:00,763.19,763.19,763.19,763.19,134.0,9.0,763.19
SPY,2026-08-20 21:57:00+00:00,763.19,763.22,763.15,763.2,6310.0,83.0,763.209988
SPY,2026-08-20 21:58:00+00:00,763.19,763.19,763.15,763.15,1362.0,47.0,763.173086
SPY,2026-08-20 21:59:00+00:00,763.14,763.14,763.14,763.14,322.0,13.0,763.14
SPY,2026-08-20 22:00:00+00:00,763.16,763.27,763.14,763.21,15856.0,127.0,763.245483
SPY,2026-08-20 22:01:00+00:00,763.12,763.12,763.0,763.04,11183.0,119.0,763.042312
SPY,2026-08-20 22:02:00+00:00,763.03,763.03,762.84,762.84,5189.0,82.0,762.985472
SPY,2026-08-20 22:03:00+00:00,762.8,762.81,762.69,762.69,2070.0,52.0,762.772771
SPY,2026-08-20 22:04:00+00:00,762.7,762.71,762.62,762.62,850.0,50.0,762.688003
SPY,2026-08-20 22:05:00+00:00,762.6,762.69,762.59,762.66,1750.0,52.0,762.61696
SPY,2026-08-20 22:06:00+00:00,762.7,762.7,762.61,762.61,1066.0,31.0,762.646177
SPY,2026-08-20 22:07:00+00:00,762.7,762.7,762.7,762.7,342.0,18.0,762.7
SPY,2026-08-20 22:09:00+00:00,762.75,762.75,762.75,762.75,323.0,14.0,762.75
SPY,2026-08-20 22:10:00+00:00,762.78,762.84,762.75,762.84,350.0,29.0,762.785904
SPY,2026-08-20 22:11:00+00:00,762.79,762.79,762.68,762.68,1065.0,36.0,762.744361
SPY,2026-08-20 22:13:00+00:00,762.71,762.71,762.71,762.71,89.0,12.0,762.71
SPY,2026-08-20 22:14:00+00:00,762.65,762.65,762.6491,762.6491,188.0,15.0,762.64955
SPY,2026-08-20 22:15:00+00:00,762.63,762.65,762.63,762.65,174.0,19.0,762.636667
SPY,2026-08-20 22:16:00+00:00,762.71,762.71,762.71,762.71,134.0,18.0,762.71
SPY,2026-08-20 22:17:00+00:00,762.77,762.77,762.77,762.77,82.0,25.0,762.77
SPY,2026-08-20 22:18:00+00:00,762.8,762.8,762.79,762.79,3256.0,40.0,762.791935
SPY,2026-08-20 22:19:00+00:00,762.77,762.77,762.77,762.77,122.0,24.0,762.77
SPY,2026-08-20 22:20:00+00:00,762.7488,762.7488,762.7488,762.7488,161.0,25.0,762.7488
SPY,2026-08-20 22:24:00+00:00,762.72,762.72,762.71,762.71,525.0,32.0,762.716154
SPY,2026-08-20 22:25:00+00:00,762.68,762.699,762.65,762.699,473.0,14.0,762.668531
SPY,2026-08-20 22:26:00+00:00,762.6508,762.6508,762.6508,762.6508,201.0,23.0,762.6508
SPY,2026-08-20 22:27:00+00:00,762.68,762.69,762.64,762.69,334.0,16.0,762.672258
SPY,2026-08-20 22:28:00+00:00,762.7393,762.75,762.7393,762.75,187.0,13.0,762.746943
SPY,2026-08-20 22:30:00+00:00,762.75,762.75,762.749,762.749,292.0,24.0,762.749617
SPY,2026-08-20 22:31:00+00:00,762.72,762.735,762.64,762.735,638.0,32.0,762.679551
SPY,2026-08-20 22:33:00+00:00,762.79,762.84,762.79,762.84,1100.0,27.0,762.81488
SPY,2026-08-20 22:35:00+00:00,762.89,762.89,762.89,762.89,157.0,20.0,762.89
SPY,2026-08-20 22:36:00+00:00,762.94,762.95,762.94,762.9407,846.0,31.0,762.946941
SPY,2026-08-20 22:37:00+00:00,762.9,762.9,762.88,762.88,432.0,21.0,762.89162
SPY,2026-08-20 22:38:00+00:00,762.953,762.953,762.953,762.953,290.0,25.0,762.953
SPY,2026-08-20 22:39:00+00:00,762.91,762.91,762.88,762.88,1233.0,34.0,762.885237
SPY,2026-08-20 22:40:00+00:00,762.81,762.81,762.8,762.8,248.0,27.0,762.805
SPY,2026-08-20 22:41:00+00:00,762.83,762.84,762.83,762.84,512.0,27.0,762.837222
SPY,2026-08-20 22:42:00+00:00,762.84,762.84,762.84,762.84,1039.0,27.0,762.84
SPY,2026-08-20 22:43:00+00:00,762.87,762.87,762.87,762.87,246.0,25.0,762.87
SPY,2026-08-20 22:44:00+00:00,762.9,762.9,762.9,762.9,222.0,13.0,762.9
SPY,2026-08-20 22:45:00+00:00,762.9,762.9,762.9,762.9,190.0,17.0,762.9
SPY,2026-08-20 22:46:00+00:00,762.9869,762.9869,762.9869,762.9869,130.0,12.0,762.9869
SPY,2026-08-20 22:48:00+00:00,762.97,762.97,762.97,762.97,1033.0,18.0,762.97
SPY,2026-08-20 22:49:00+00:00,762.93,762.97,762.93,762.97,436.0,17.0,762.963505
SPY,2026-08-20 22:50:00+00:00,762.99,762.99,762.99,762.99,326.0,18.0,762.99
SPY,2026-08-20 22:51:00+00:00,763.05,763.1,763.05,763.1,1987.0,28.0,763.055707
SPY,2026-08-20 22:54:00+00:00,763.13,763.13,763.11,763.11,733.0,19.0,763.118588
SPY,2026-08-20 22:55:00+00:00,763.13,763.13,763.13,763.13,119.0,12.0,763.13
SPY,2026-08-20 22:57:00+00:00,763.11,763.1254,763.11,763.1254,301.0,11.0,763.1122
SPY,2026-08-20 22:58:00+00:00,763.13,763.13,763.12,763.12,465.0,11.0,763.128889
SPY,2026-08-20 22:59:00+00:00,763.13,763.13,763.13,763.13,197.0,13.0,763.13
SPY,2026-08-20 23:00:00+00:00,763.12,763.12,763.11,763.11,1375.0,32.0,763.118299
SPY,2026-08-20 23:01:00+00:00,763.08,763.08,763.08,763.08,114.0,14.0,763.08
SPY,2026-08-20 23:02:00+00:00,763.09,763.09,763.07,763.07,885.0,23.0,763.071081
SPY,2026-08-20 23:03:00+00:00,763.08,763.08,763.05,763.05,638.0,14.0,763.062564
SPY,2026-08-20 23:04:00+00:00,763.09,763.09,763.09,763.09,156.0,20.0,763.09
SPY,2026-08-20 23:05:00+00:00,763.03,763.03,763.03,763.03,116.0,17.0,763.03
SPY,2026-08-20 23:07:00+00:00,763.12,763.12,763.0684,763.0684,601.0,11.0,763.097469
SPY,2026-08-20 23:08:00+00:00,763.06,763.06,763.06,763.06,125.0,16.0,763.06
SPY,2026-08-20 23:11:00+00:00,763.01,763.07,763.01,763.06,753.0,20.0,763.039215
SPY,2026-08-20 23:20:00+00:00,763.07,763.07,763.07,763.07,180.0,12.0,763.07
SPY,2026-08-20 23:21:00+00:00,763.05,763.0523,763.05,763.0523,229.0,7.0,763.051041
SPY,2026-08-20 23:22:00+00:00,763.0992,763.0992,763.08,763.08,266.0,19.0,763.088533
SPY,2026-08-20 23:23:00+00:00,763.05,763.05,763.05,763.05,213.0,7.0,763.05
SPY,2026-08-20 23:24:00+00:00,763.05,763.05,763.05,763.05,933.0,15.0,763.05
SPY,2026-08-20 23:25:00+00:00,763.05,763.05,763.05,763.05,101.0,16.0,763.05
SPY,2026-08-20 23:26:00+00:00,763.01,763.01,763.01,763.01,650.0,12.0,763.01
SPY,2026-08-20 23:27:00+00:00,763.01,763.01,762.94,762.94,907.0,20.0,762.967465
SPY,2026-08-20 23:28:00+00:00,762.96,763.0,762.95,763.0,708.0,16.0,762.987428
SPY,2026-08-20 23:29:00+00:00,762.99,763.01,762.99,763.01,253.0,13.0,762.994848
SPY,2026-08-20 23:30:00+00:00,763.0,763.0,763.0,763.0,834.0,10.0,763.0
SPY,2026-08-20 23:31:00+00:00,763.02,763.02,763.02,763.02,175.0,6.0,763.02
SPY,2026-08-20 23:32:00+00:00,762.9816,762.9816,762.9816,762.9816,256.0,6.0,762.9816
SPY,2026-08-20 23:34:00+00:00,762.98,762.9801,762.98,762.9801,714.0,13.0,762.98005
SPY,2026-08-20 23:35:00+00:00,762.93,762.93,762.93,762.93,650.0,35.0,762.93
SPY,2026-08-20 23:36:00+00:00,762.87,762.87,762.87,762.87,160.0,8.0,762.87
SPY,2026-08-20 23:38:00+00:00,762.814,762.83,762.81,762.8101,1075.0,8.0,762.81764
SPY,2026-08-20 23:39:00+00:00,762.83,762.83,762.81,762.81,510.0,17.0,762.818812
SPY,2026-08-20 23:40:00+00:00,762.87,762.93,762.86,762.93,1552.0,15.0,762.919615
SPY,2026-08-20 23:41:00+00:00,763.0,763.04,763.0,763.0313,964.0,16.0,763.010528
SPY,2026-08-20 23:42:00+00:00,763.0497,763.0497,763.04,763.04,1154.0,17.0,763.040884
SPY,2026-08-20 23:45:00+00:00,763.0094,763.0094,762.84,762.84,2668.0,22.0,762.894802
SPY,2026-08-20 23:46:00+00:00,762.87,762.9,762.85,762.85,895.0,12.0,762.866902
SPY,2026-08-20 23:47:00+00:00,762.87,762.87,762.78,762.82,870.0,19.0,762.817072
SPY,2026-08-20 23:49:00+00:00,762.7,762.7,762.7,762.7,129.0,12.0,762.7
SPY,2026-08-20 23:50:00+00:00,762.75,762.8,762.75,762.8,170.0,14.0,762.76772
SPY,2026-08-20 23:52:00+00:00,762.8,762.82,762.8,762.82,466.0,5.0,762.806957
SPY,2026-08-20 23:53:00+00:00,762.82,762.8839,762.82,762.8839,1273.0,24.0,762.864567
SPY,2026-08-20 23:56:00+00:00,762.829,762.829,762.829,762.829,257.0,15.0,762.829
SPY,2026-08-20 23:57:00+00:00,762.84,762.84,762.84,762.84,188.0,7.0,762.84
SPY,2026-08-20 23:58:00+00:00,762.8,762.9091,762.8,762.9091,619.0,9.0,762.845917
SPY,2026-08-20 23:59:00+00:00,762.84,762.88,762.84,762.88,663.0,19.0,762.868689
SPY,2026-08-21 08:00:00+00:00,764.69,766.6,762.91,763.4,21348.0,1764.0,764.082494
SPY,2026-08-21 08:01:00+00:00,763.46,764.8,763.1,764.46,35147.0,835.0,763.9149
SPY,2026-08-21 08:02:00+00:00,764.68,764.68,764.61,764.66,489.0,23.0,764.646585
SPY,2026-08-21 08:03:00+00:00,764.7663,764.8,764.7663,764.78,1661.0,25.0,764.785019
SPY,2026-08-21 08:04:00+00:00,764.76,764.76,764.76,764.76,239.0,13.0,764.76
SPY,2026-08-21 08:05:00+00:00,764.74,764.74,764.49,764.49,7525.0,63.0,764.707187
SPY,2026-08-21 08:06:00+00:00,764.47,764.5,764.24,764.24,3773.0,43.0,764.446645
SPY,2026-08-21 08:07:00+00:00,764.26,764.33,764.26,764.33,236.0,7.0,764.298085
SPY,2026-08-21 08:08:00+00:00,764.27,764.34,764.27,764.33,250.0,8.0,764.30553
SPY,2026-08-21 08:09:00+00:00,764.32,764.4,764.32,764.4,1173.0,12.0,764.395926
SPY,2026-08-21 08:10:00+00:00,764.44,764.5,764.36,764.36,1272.0,15.0,764.451905
SPY,2026-08-21 08:11:00+00:00,764.35,764.39,764.33,764.33,517.0,16.0,764.348998
SPY,2026-08-21 08:12:00+00:00,764.54,764.54,764.54,764.54,59.0,5.0,764.54
SPY,2026-08-21 08:13:00+00:00,764.41,764.41,764.41,764.41,74.0,7.0,764.41
SPY,2026-08-21 08:14:00+00:00,764.46,764.46,764.45,764.45,139.0,6.0,764.455
SPY,2026-08-21 08:15:00+00:00,764.42,764.42,764.42,764.42,91.0,8.0,764.42
SPY,2026-08-21 08:16:00+00:00,764.37,764.4,764.35,764.36,1434.0,26.0,764.379641
SPY,2026-08-21 08:17:00+00:00,764.32,764.482,764.32,764.482,685.0,15.0,764.374962
SPY,2026-08-21 08:18:00+00:00,764.62,764.62,764.62,764.62,117.0,11.0,764.62
SPY,2026-08-21 08:19:00+00:00,764.62,764.65,764.62,764.65,215.0,10.0,764.639108
SPY,2026-08-21 08:20:00+00:00,764.68,764.68,764.68,764.68,90.0,6.0,764.68
SPY,2026-08-21 08:21:00+00:00,764.54,764.64,764.54,764.64,578.0,26.0,764.561622
SPY,2026-08-21 08:22:00+00:00,764.56,764.56,764.56,764.56,84.0,7.0,764.56
SPY,2026-08-21 08:23:00+00:00,764.43,764.52,764.43,764.52,198.0,21.0,764.475
SPY,2026-08-21 08:24:00+00:00,764.49,764.52,764.49,764.52,610.0,55.0,764.507179
SPY,2026-08-21 08:25:00+00:00,764.63,764.63,764.63,764.63,361.0,48.0,764.63
SPY,2026-08-21 08:27:00+00:00,764.75,764.79,764.75,764.79,268.0,22.0,764.762706
SPY,2026-08-21 08:28:00+00:00,764.85,764.88,764.81,764.87,898.0,32.0,764.862354
SPY,2026-08-21 08:29:00+00:00,764.78,764.82,764.78,764.82,120.0,7.0,764.802857
SPY,2026-08-21 08:30:00+00:00,764.86,764.915,764.85,764.915,839.0,30.0,764.882601
SPY,2026-08-21 08:31:00+00:00,764.81,764.87,764.81,764.83,2378.0,33.0,764.838508
SPY,2026-08-21 08:33:00+00:00,764.86,764.86,764.86,764.86,51.0,4.0,764.86
SPY,2026-08-21 08:34:00+00:00,764.87,764.895,764.87,764.895,148.0,10.0,764.883636
SPY,2026-08-21 08:35:00+00:00,764.92,764.94,764.88,764.94,720.0,27.0,764.926521
SPY,2026-08-21 08:36:00+00:00,764.96,764.96,764.9004,764.9004,1117.0,17.0,764.923753
SPY,2026-08-21 08:37:00+00:00,764.97,764.97,764.97,764.97,169.0,11.0,764.97
SPY,2026-08-21 08:38:00+00:00,764.94,765.0,764.94,765.0,748.0,20.0,764.977347
SPY,2026-08-21 08:40:00+00:00,765.0,765.04,765.0,765.04,623.0,23.0,765.032365
SPY,2026-08-21 08:42:00+00:00,765.07,765.07,765.01,765.02,384.0,27.0,765.030877
SPY,2026-08-21 08:43:00+00:00,764.99,764.99,764.96,764.99,701.0,21.0,764.988107
SPY,2026-08-21 08:44:00+00:00,765.09,765.13,765.07,765.13,1468.0,21.0,765.090702
SPY,2026-08-21 08:45:00+00:00,765.08,765.08,765.08,765.08,96.0,9.0,765.08
SPY,2026-08-21 08:49:00+00:00,765.04,765.06,765.04,765.06,388.0,14.0,765.0475
SPY,2026-08-21 08:50:00+00:00,765.04,765.11,765.04,765.1,1411.0,27.0,765.058361
SPY,2026-08-21 08:51:00+00:00,765.11,765.31,765.0638,765.26,5411.0,95.0,765.22975
SPY,2026-08-21 08:52:00+00:00,765.191,765.23,765.191,765.23,294.0,10.0,765.205528
SPY,2026-08-21 08:53:00+00:00,765.19,765.19,765.18,765.18,244.0,11.0,765.185128
SPY,2026-08-21 08:54:00+00:00,765.14,765.14,765.14,765.14,1108.0,14.0,765.14
SPY,2026-08-21 08:55:00+00:00,765.17,765.22,765.17,765.22,530.0,6.0,765.18087
SPY,2026-08-21 08:56:00+00:00,765.21,765.21,765.21,765.21,452.0,9.0,765.21
SPY,2026-08-21 08:57:00+00:00,765.21,765.21,765.21,765.21,96.0,14.0,765.21
SPY,2026-08-21 08:58:00+00:00,765.29,765.29,765.24,765.24,764.0,32.0,765.256802
